date,data1,data2,data3,flag1,flag2
2001-03-01,3.6,104.25722,134.94,0,0
2001-04-01,3.8,98.92151,133.86,0,0
2001-05-01,4,94.05992,132.66,1,0
2001-06-01,4.2,89.7882,130.83,1,0
2001-07-01,4.5,86.02985,129.28,1,0
2001-08-01,4.8,83.11012,128.33,1,0
2001-09-01,5.1,81.12004,128.18,1,0
2001-10-01,5.4,79.71198,128.21,1,0
2001-11-01,5.6,78.47786,127.67,1,0
2001-12-01,5.8,77.26226,126.84,1,0
2002-01-01,5.9,75.95353,126.84,1,0
2002-02-01,6,74.79732,127.61,1,0
2002-03-01,6.1,73.71649,129.56,1,0
2002-04-01,6.1,72.57329,132.11,1,0
2002-05-01,6.1,71.38732,134.75,0,0
2002-06-01,6.1,70.27894,137.57,0,0
2002-07-01,6.2,69.29151,139.37,0,0
2002-08-01,6.2,68.34994,141.11,0,0
2002-09-01,6.3,67.33774,141.85,0,0
2002-10-01,6.3,66.2796,142.82,0,0
2002-11-01,6.4,65.32063,143.63,0,0
2002-12-01,6.5,64.61814,143.82,0,0
2003-01-01,6.4,64.44504,143.73,0,0
2003-02-01,6.4,64.71759,143.85,0,0
2003-03-01,6.4,65.1253,143.96,0,0
2003-04-01,6.4,65.65696,144.3,0,1
2003-05-01,6.5,66.41019,144.37,0,1
2003-06-01,6.5,67.37035,144.84,0,1
2003-07-01,6.4,68.41706,146.17,0,1
2003-08-01,6.3,69.56616,147.8,0,1
2003-09-01,6.2,70.88137,149.64,0,1
2003-10-01,6.2,72.02432,151.55,0,1
2003-11-01,6.1,72.60655,153.73,0,1
2003-12-01,6,72.65965,155.99,0,1
2004-01-01,5.9,72.51379,157.84,1,1
2004-02-01,5.9,72.43728,159.95,1,1
2004-03-01,5.9,72.51598,162.21,1,1
2004-04-01,5.7,72.6986,164.53,1,1
2004-05-01,5.6,72.92227,166.8,1,1
2004-06-01,5.4,73.10142,169.84,1,1
2004-07-01,5.3,73.24709,172.09,1,1
2004-08-01,5.2,73.40535,174.54,1,1
2004-09-01,5.1,73.53661,177.02,1,1
2004-10-01,5.2,73.58413,180.05,1,0
2004-11-01,5.2,73.56915,183.28,1,0
2004-12-01,5.1,73.66515,187.12,1,0
2005-01-01,5.1,73.92436,191.62,0,0
2005-02-01,5,74.14881,196.02,0,0
2005-03-01,5,74.17466,200.47,0,0
2005-04-01,4.9,74.05908,202.3,0,0
2005-05-01,4.8,73.95955,204.82,0,0
2005-06-01,4.7,74.06043,207.2,0,0
2005-07-01,4.7,74.53413,209.3,0,0
2005-08-01,4.7,75.3789,210.72,0,0
2005-09-01,4.7,76.40309,212.7,0,0
2005-10-01,4.8,77.41704,214.13,1,0
2005-11-01,4.7,78.45951,215.52,1,0
2005-12-01,4.5,79.80196,216.42,1,0
2006-01-01,4.4,81.39966,217.4,1,0
2006-02-01,4.3,82.82802,218.83,1,0
2006-03-01,4.3,83.61806,219.31,1,0
2006-04-01,4.2,83.92692,218.79,1,0
2006-05-01,4.2,84.168,218.03,1,0
2006-06-01,4.1,84.45839,216.55,1,0
2006-07-01,4.1,84.82572,214.97,1,0
2006-08-01,4.1,85.34685,214.32,1,0
2006-09-01,4.1,85.71037,213.56,0,0
2006-10-01,4.1,85.72599,213.36,0,0
2006-11-01,4.1,85.72001,213.27,0,0
2006-12-01,4.2,86.08032,213.16,0,0
2007-01-01,4.2,87.06592,214.63,0,0
2007-02-01,4.2,88.62393,214.9,0,0
2007-03-01,4.2,90.25775,215.35,0,0
2007-04-01,4.2,91.12738,213.49,0,0
2007-05-01,4.2,90.67212,210.78,0,0
2007-06-01,4.3,89.5314,207.96,0,0
2007-07-01,4.4,88.81565,205.55,0,0
2007-08-01,4.4,88.92138,204.52,0,0
2007-09-01,4.5,89.63767,203.13,0,0
2007-10-01,4.6,90.7233,199.64,0,0
2007-11-01,4.7,91.81738,194.69,0,0
2007-12-01,4.7,92.23581,189.99,0,0
2008-01-01,4.7,91.85019,186.63,0,0
2008-02-01,4.7,91.11945,178.87,1,1
2008-03-01,4.8,90.51383,172.64,1,1
2008-04-01,5,89.9945,166.69,1,1
2008-05-01,5.3,89.1646,162.56,1,1
2008-06-01,5.5,87.65391,158.49,1,1
2008-07-01,5.8,85.63516,154.08,1,1
2008-08-01,6,83.32983,148.15,1,1
2008-09-01,6.2,80.50829,142.85,1,1
2008-10-01,6.5,76.84796,137.58,1,1
2008-11-01,6.9,72.75692,134.67,1,1
2008-12-01,7.4,69.09134,130.63,1,1
2009-01-01,7.9,66.58408,126.64,1,0
2009-02-01,8.4,65.38157,123.99,1,0
2009-03-01,8.7,64.92065,121.19,0,0
2009-04-01,9,64.68954,120.13,0,0
2009-05-01,9.2,64.70486,119.86,0,0
2009-06-01,9.5,65.23706,123.33,0,0
2009-07-01,9.7,66.27533,126.13,0,0
2009-08-01,9.8,67.42221,129.22,0,0
2009-09-01,10,68.47264,131.58,0,0
2009-10-01,10,69.31183,134.01,0,0
2009-11-01,10,69.91661,136.1,0,0
2009-12-01,10.1,70.42793,137.01,0,0
2010-01-01,9.9,71.07772,138.45,0,0
2010-02-01,10,71.66047,139.35,0,0
2010-03-01,10.1,72.00031,141.12,0,0
2010-04-01,10.1,72.09961,141.68,0,0
2010-05-01,10,72.08717,141.38,0,0
2010-06-01,9.8,72.37122,140.51,0,0
2010-07-01,9.8,73.22744,139.8,0,0
2010-08-01,9.8,74.1731,139.15,0,0
2010-09-01,9.8,74.73484,138.9,0,0
2010-10-01,9.8,74.94587,137.22,0,0
2010-11-01,9.8,75.0944,136.96,0,0
2010-12-01,9.7,75.15395,136.89,0,0
2011-01-01,9.6,74.93007,136.48,0,0
2011-02-01,9.4,74.50768,134.85,0,0
2011-03-01,9.4,74.2112,133.93,0,0
2011-04-01,9.3,74.21047,133.5,0,0
2011-05-01,9.3,74.31974,133.19,1,0
2011-06-01,9.2,74.26799,132.5,1,0
2011-07-01,9.2,74.12917,131.83,1,0
2011-08-01,9.1,74.12342,131.82,1,0
2011-09-01,9,74.08565,130.99,1,0
2011-10-01,8.8,73.79674,131.12,1,0
2011-11-01,8.6,73.38019,129.76,1,0
2011-12-01,8.5,73.06461,129.85,1,0
2012-01-01,8.4,72.93158,128.61,1,0
2012-02-01,8.3,72.90454,129.41,1,0
2012-03-01,8.2,72.90197,129.58,1,0
2012-04-01,8.2,72.95536,131.17,0,0
2012-05-01,8.1,72.83568,133.55,0,0
2012-06-01,8,72.24169,136.17,0,0
2012-07-01,7.9,71.3079,138.09,0,0
2012-08-01,7.7,70.68753,139.15,0,0
2012-09-01,7.5,71.01003,141.13,0,0
2012-10-01,7.3,71.87316,143.19,0,1
2012-11-01,7.2,72.53775,146.55,0,1
2012-12-01,7.2,72.90897,148.87,0,1
2013-01-01,7.1,73.1683,151.3,0,1
2013-02-01,6.9,73.40131,153.67,0,1
2013-03-01,6.7,73.62171,157.84,0,1
2013-04-01,6.6,73.80042,161.91,0,1
2013-05-01,6.6,73.87736,165.87,0,1
2013-06-01,6.5,73.83341,169.21,0,1
2013-07-01,6.4,73.76704,172.5,0,1
2013-08-01,6.3,73.74239,175,0,1
2013-09-01,6.2,73.74778,177.85,0,1
2013-10-01,6.2,73.75276,178.78,0,1
2013-11-01,6,73.73994,180.88,0,1
2013-12-01,5.8,73.69072,182.82,0,1
2014-01-01,5.7,73.73997,186.36,0,1
2014-02-01,5.7,73.99318,188.15,0,1
2014-03-01,5.6,74.3376,190.76,0,1
2014-04-01,5.4,74.66481,190.98,0,0
2014-05-01,5.3,74.89862,191.56,0,0
2014-06-01,5.2,74.8676,191.54,0,0
2014-07-01,5.2,74.55367,190.93,0,1
2014-08-01,5.1,74.15987,191.17,0,1
2014-09-01,5,73.85255,192.8,0,1
2014-10-01,4.9,73.73584,195.79,0,1
2014-11-01,4.8,73.80883,197.57,0,1
2014-12-01,4.7,74.06902,200.18,0,1
2015-01-01,4.6,74.54252,200.96,0,1
2015-02-01,4.5,75.17313,206.62,0,1
2015-03-01,4.4,75.81469,210.22,0,1
2015-04-01,4.4,76.41001,210.06,0,1
2015-05-01,4.4,76.97225,210.14,0,1
2015-06-01,4.3,77.58881,209.89,0,1
2015-07-01,4.1,78.30696,210.74,0,0
2015-08-01,4.1,79.03875,211.61,0,0
2015-09-01,4,79.63128,214.36,0,0
2015-10-01,4.1,79.84851,217.29,0,0
2015-11-01,4.1,79.69197,219.42,0,0
2015-12-01,4.1,79.60528,221.01,0,0
2016-01-01,3.8,79.52625,222.27,0,0
2016-02-01,3.7,79.14673,225.63,0,0
2016-03-01,3.7,78.65495,227.87,0,0
2016-04-01,3.8,78.38261,226.23,0,0
2016-05-01,3.7,78.65862,223.75,0,0
2016-06-01,3.9,79.50192,223.55,0,0
